codigo,descripcion,uvr1,uvr2,uvr3,valor_facturar_nivel1,valor_facturar_nivel2,valor_facturar_nivel3,anestesia_nivel1,anestesia_nivel2,anestesia_nivel3
,INMUNOLOGIA,,,,6.21,6.21,6.21,,,
270285,AC ANTI. MUSCULO LISO,0,0,4.25,0.0,0.0,26.3925,,,
270041,AC ANTICELUL. PARIETALES GAST.,0,0,5.83,0.0,0.0,36.2043,,,
270304,AC. ANTI ENDOMISIO lgA,0,0,5.65,0.0,0.0,35.0865,,,
270303,AC. ANTI. ENDOMISIO lgG,0,0,5.76,0.0,0.0,35.7696,,,
270296,AC. ANTIGLIADINA lgA,0,0,3.78,0.0,0.0,23.473799999999997,,,
270295,AC. ANTIGLIADINA lgG,0,0,3.78,0.0,0.0,23.473799999999997,,,
270089,ANTICUERPO  ANTI-TIROPEROXIDASA (A-TPO),0,0,2.83,0.0,0.0,17.5743,,,
270060,"ANTICUERPO ANTI-CITOPLASMA DEL NEUTROFILO (ANCA C, ANCA P)",0,0,11.85,0.0,0.0,73.5885,,,
270293,AC. ANTINUCLEOSOMA,0,0,5.49,0.0,0.0,34.0929,,,
270088,AC. ANTITIROGLOBULINA (TG),0,0,2.82,0.0,0.0,17.5122,,,
270298,AC. ANTITRANSGLUTAMINASA lga,0,0,2.98,0.0,0.0,18.5058,,,
270297,AC. ANTITRANSGLUTAMINASA lgG,0,0,2.98,0.0,0.0,18.5058,,,
270283,ACTINA,0,0,3.84,0.0,0.0,23.8464,,,
280090,AFP alfafetoproteina,0,0,2.87,0.0,0.0,17.8227,,,
280159,ALK,0,0,10.5,0.0,0.0,65.205,,,
270097,AGLUTINACIONES FEBRILES,0,0,0.97,0.0,0.0,6.0237,,,
270025,FACTOR REUMATOIDE,0,0,0.61,0.0,0.0,3.7881,,,
270138,ALFA 1 ANTITRIPSINA,0,0,3.11,0.0,0.0,19.3131,,,
270153,ANTI  HAV  TOTAL,0,0,1.77,0.0,0.0,10.9917,,,
270152,ANTI HAV / IGM,0,0,1.8,0.0,0.0,11.178,,,
270149,ANTI HBC IGM,0,0,1.87,0.0,0.0,11.6127,,,
270150,ANTI HBC TOTAL (IGG+IGM),0,0,3.12,0.0,0.0,19.3752,,,
270154,ANTI HBS,0,0,3.59,0.0,0.0,22.2939,,,
270067,ANTIC ANTI-ISLOT-PANCREATICA,0,0,3.86,0.0,0.0,23.970599999999997,,,
270020,"ANTICUERPO ANTI-DNA (ANTI ss DNA, ANTI ds DNA)",0,0,3.73,0.0,0.0,23.1633,,,
270018,ANTIC. ANTI-NUCLEARES (ANA),0,0,4.8,0.0,0.0,29.808,,,
270137,ANTICUERPO ANTI-BETA 2 GLICOPROTEINA I IgG e IgM,0,0,3.41,0.0,0.0,21.1761,,,
270032,ANTICUERPOS ANTI MITOCONDRIALE,0,0,5.59,0.0,0.0,34.7139,,,
270028,ANTICUERPOS ANTI ScL- 70,0,0,5.59,0.0,0.0,34.7139,,,
270011,ANTICUERPOS ANTI Sm-RNP,0,0,6.97,0.0,0.0,43.283699999999996,,,
270034,ANTICUERPOS ANTI. CENTROMERO,0,0,5.59,0.0,0.0,34.7139,,,
270012,ANTICUERPOS ANTISSA(RO)SSB(LA),0,0,7.95,0.0,0.0,49.3695,,,
270026,ANTIG.CARCINO EMBRONARIO (CEA),0,0,1.52,0.0,0.0,9.4392,,,
270155,ANTIGENO AUSTRALIA (HBS-AG),0,0,1.39,0.0,0.0,8.6319,,,
270299,ASCA lgG,0,0,5.9,0.0,0.0,36.639,,,
270098,ASTO,0,0,0.59,0.0,0.0,3.6639,,,
270284,BETA-2 MICROGLOBULINA,0,0,4.24,0.0,0.0,26.3304,,,
270102,BRUCELOSIS (HUDDLESON),0,0,0.51,0.0,0.0,3.1671,,,
270071,CA 15-3,0,0,3.68,0.0,0.0,22.852800000000002,,,
270068,CA 19-9,0,0,3.44,0.0,0.0,21.3624,,,
270050,C3,0,0,1.8,0.0,0.0,11.178,,,
280067,C4,0,0,1.8,0.0,0.0,11.178,,,
270058,CA-125,0,0,2.75,0.0,0.0,17.0775,,,
280155,C4d,0,0,8.33,0.0,0.0,51.7293,,,
280140,CALDESMON (Biogenex),0,0,8.68,0.0,0.0,53.9028,,,
280128,CALRETININA,0,0,8.78,0.0,0.0,54.523799999999994,,,
280130,CD 34,0,0,7.53,0.0,0.0,46.7613,,,
280131,CD 4,0,0,8.95,0.0,0.0,55.579499999999996,,,
280133,CD 56,0,0,8.99,0.0,0.0,55.8279,,,
280136,CD 57,0,0,6.98,0.0,0.0,43.345800000000004,,,
280137,CD 79,0,0,12.78,0.0,0.0,79.3638,,,
280121,CD-117,0,0,5.75,0.0,0.0,35.7075,,,
280126,CD15,0,0,6.75,0.0,0.0,41.9175,,,
280158,CD1A,0,0,9.25,0.0,0.0,57.4425,,,
280115,CD-3,0,0,4.25,0.0,0.0,26.3925,,,
280116,CD-43,0,0,4.25,0.0,0.0,26.3925,,,
280117,CD-68,0,0,4.25,0.0,0.0,26.3925,,,
280152,CD-8,0,0,4.25,0.0,0.0,26.3925,,,
280104,CYTOKERATINA,0,0,2.04,0.0,0.0,12.6684,,,
270084,CHAGAS IgG,0,0,3.21,0.0,0.0,19.9341,,,
270129,CHLAMYDIA PNEUMONIAE IgG IgM IgA,0,0,3.83,0.0,0.0,23.7843,,,
270117,CHLAMYDIA TRACHOMATIS IgG,0,0,2.45,0.0,0.0,15.214500000000001,,,
270116,CHLAMYDIA TRACHOMATIS IgM,0,0,2.45,0.0,0.0,15.214500000000001,,,
270142,CITOMEGALOVIRUS IGG,0,0,1.87,0.0,0.0,11.6127,,,
270143,CITOMEGALOVIRUS IGM,0,0,1.95,0.0,0.0,12.109499999999999,,,
270036,CITRULINA,0,0,3.1,0.0,0.0,19.251,,,
270096,DENGUE IGM,0,0,2.96,0.0,0.0,18.3816,,,
280161,D2-40,0,0,5.75,0.0,0.0,35.7075,,,
280063,DESMINA,0,0,5.25,0.0,0.0,32.6025,,,
280146,E-CADHERINA,0,0,5.95,0.0,0.0,36.9495,,,
270009,FAGOCITOSIS DE MONONUCLEARES,0,0,2.95,0.0,0.0,18.3195,,,
270287,HELICOBACTER PYL.IGG,0,0,1.92,0.0,0.0,11.9232,,,
270148,HEPATITIS C,0,0,2.08,0.0,0.0,12.9168,,,
270277,HERPES I-IgG,0,0,1.91,0.0,0.0,11.861099999999999,,,
270275,HERPES I-IgM,0,0,1.91,0.0,0.0,11.861099999999999,,,
270278,HERPES II-IgG,0,0,1.91,0.0,0.0,11.861099999999999,,,
270276,HERPES II-IgM,0,0,1.75,0.0,0.0,10.8675,,,
270156,HIV 1+2,0,0,1.35,0.0,0.0,8.3835,,,
270101,HOMOCISTEINA,0,0,5.7,0.0,0.0,35.397,,,
270292,HTLV l-ll lgG,0,0,5.7,0.0,0.0,35.397,,,
270037,PIROGLOBULINAS,0,0,0.39,0.0,0.0,2.4219,,,
270038,CD-11,0,0,4.39,0.0,0.0,27.261899999999997,,,
270039,CD-13,0,0,4.39,0.0,0.0,27.261899999999997,,,
270040,CD-22,0,0,4.39,0.0,0.0,27.261899999999997,,,
270041,CD-41,0,0,4.39,0.0,0.0,27.261899999999997,,,
270042,CD-14,0,0,4.39,0.0,0.0,27.261899999999997,,,
270043,CD-61,0,0,4.39,0.0,0.0,27.261899999999997,,,
270044,CD-38,0,0,4.39,0.0,0.0,27.261899999999997,,,
270045,ANTICUERPO ANTI-Sm,0,0,2.86,0.0,0.0,17.7606,,,
270046,ANTICUERPO ANTI-RNP,0,0,3.42,0.0,0.0,21.2382,,,
270047,CD-HLA-DR,0,0,4.03,0.0,0.0,25.026300000000003,,,
270053,IgA,0,0,1.75,0.0,0.0,10.8675,,,
270055,IgE,0,0,1.78,0.0,0.0,11.0538,,,
270051,IgG,0,0,1.75,0.0,0.0,10.8675,,,
270052,IgM,0,0,1.75,0.0,0.0,10.8675,,,
270059,INFLUENZAE A-B,0,0,7.26,0.0,0.0,45.0846,,,
270054,INMUNOGLOBULINAS,0,0,3.47,0.0,0.0,21.5487,,,
270300,INTERLEUCINA (IL-6),0,0,3.63,0.0,0.0,22.5423,,,
270133,LIPOPROTEINA A (LPA),0,0,2.13,0.0,0.0,13.2273,,,
270078,ANTI LKM1,0,0,3.87,0.0,0.0,24.032700000000002,,,
270099,MONO – TEST,0,0,1.82,0.0,0.0,11.302200000000001,,,
270056,MYCOPLASMA IgG,0,0,5.89,0.0,0.0,36.576899999999995,,,
270057,MYCOPLASMA IgM,0,0,6.44,0.0,0.0,39.9924,,,
270157,PANEL DE HEPATITIS A,0,0,2.84,0.0,0.0,17.6364,,,
270158,PANEL DE HEPATITIS B,0,0,7.69,0.0,0.0,47.7549,,,
270022,PCR  CUANTITATIVO  ULTRASENSIBLE,0,0,1.52,0.0,0.0,9.4392,,,
270161,PSA LIBRE,0,0,1.7,0.0,0.0,10.557,,,
270140,PSA LIBRE Y TOTAL,0,0,3.16,0.0,0.0,19.6236,,,
270141,PSA TOTAL,0,0,1.95,0.0,0.0,12.109499999999999,,,
270008,QUIMIOTAXIS POLIMORFONUCLEARES,0,0,7.37,0.0,0.0,45.7677,,,
270146,RUBEOLA IGG,0,0,1.98,0.0,0.0,12.2958,,,
270147,RUBEOLA IGM,0,0,2.5,0.0,0.0,15.525,,,
270281,TNF,0,0,6.39,0.0,0.0,39.6819,,,
270290,TOXOPLASMA IgA,0,0,2.54,0.0,0.0,15.7734,,,
270144,TOXOPLASMA IGG,0,0,1.88,0.0,0.0,11.6748,,,
270145,TOXOPLASMA IGM,0,0,1.88,0.0,0.0,11.6748,,,
270291,TOXOPLASMA lgG-AVIDEZ,0,0,9.21,0.0,0.0,57.194100000000006,,,
270100,V.D.R.L.,0,0,0.46,0.0,0.0,2.8566000000000003,,,
270093,VIRUS SINCITIAL RESPIRATORIO,0,0,4.52,0.0,0.0,28.0692,,,
310031,A.D.A.,0,0,4.11,0.0,0.0,25.523100000000003,,,
270306,AC IGG TUBERCULOSIS,0,0,2.43,0.0,0.0,15.090300000000001,,,
270308,ACETILCOLINA RECEPTORES ANTIC FIJADORES,0,0,32.13,0.0,0.0,199.52730000000003,,,
270309,ANTI P DE MANTOUX (PPD),0,0,0.45,0.0,0.0,2.7945,,,
270310,ANTIGENO SOLUBLE DE HIGADO (SLA),0,0,23.35,0.0,0.0,145.0035,,,
270311,APOLIOPROTEINA-APO-B,0,0,1.25,0.0,0.0,7.7625,,,
270312,ASPERGILLUS,0,0,1.81,0.0,0.0,11.2401,,,
270313,ASPERGILLUS C,0,0,3.45,0.0,0.0,21.424500000000002,,,
270315,ANTICARDIOLIPINA  IgG,0,0,4.82,0.0,0.0,29.9322,,,
270316,ANTICARDIOLIPINA  IgM,0,0,3.83,0.0,0.0,23.7843,,,
270317,CD4/CD8,0,0,14.18,0.0,0.0,88.0578,,,
270318,CISTICERCO AC. IGG EN LCR,0,0,40.31,0.0,0.0,250.32510000000002,,,
270319,CLAMYDIA TRACHOMATIS ANTIGENO,0,0,0.98,0.0,0.0,6.0858,,,
270320,COMPLEMENTO C1Q,0,0,15.08,0.0,0.0,93.6468,,,
270321,COMPLEMENTO C2 ACT. FUNCIONAL,0,0,30.94,0.0,0.0,192.1374,,,
270322,CRIOGLOBULINA,0,0,2.18,0.0,0.0,13.5378,,,
270324,"CHLAMYDIA PSITACCI, ANTICUERPOS IGG E IGM ",0,0,22.48,0.0,0.0,139.6008,,,
270325,DENGUE IGG,0,0,1.51,0.0,0.0,9.3771,,,
270327,GLIADINA AC.IGM,0,0,2.84,0.0,0.0,17.6364,,,
270328,IGG (SUBCLASES) ,0,0,39.01,0.0,0.0,242.25209999999998,,,
270329,IGG EN LCR,0,0,2.4,0.0,0.0,14.904,,,
270330,INSULINA ANTICUERPOS ,0,0,15,0.0,0.0,93.15,,,
270331,ANTI JO 1 IgG,0,0,4.68,0.0,0.0,29.0628,,,
270332,CA 21-1,0,0,2.31,0.0,0.0,14.3451,,,
270333,CA 72-4,0,0,3.55,0.0,0.0,22.0455,,,
270334,MUSCULO ESTRIADO AC revisar precio ,0,0,15.8,0.0,0.0,98.11800000000001,,,
270335,PAROTIDITIS,0,0,2.84,0.0,0.0,17.6364,,,
270336,PLASMODIUM,0,0,0.55,0.0,0.0,3.4155,,,
270337,PBA ALERG DERMATOPHAGOIDES FARINAE,0,0,2.53,0.0,0.0,15.711299999999998,,,
270338,PBA ALERGIA ALPHA LACTALBUMINA F76,0,0,2.53,0.0,0.0,15.711299999999998,,,
270339,PBA ALERGIA BETA LACTAGLOBULINA F77,0,0,2.53,0.0,0.0,15.711299999999998,,,
270340,PBA ALERGIA BLOMIA TROPICAL,0,0,3.3,0.0,0.0,20.493,,,
270341,PBA ALERGIA DERMATOPHAGOIDES MICROCERES,0,0,3.3,0.0,0.0,20.493,,,
270342,PBA ALERGIA DERMATOPHAGOIDES PTERONYSSINUS,0,0,2.53,0.0,0.0,15.711299999999998,,,
270343,PRUEBA ALERGIA CLARA,0,0,3.08,0.0,0.0,19.1268,,,
270344,PRUEBA ALERGIA ESPECIFICA,0,0,3.08,0.0,0.0,19.1268,,,
270345,PRUEBA ALERGIA FRESA O FRUTILLA,0,0,3.08,0.0,0.0,19.1268,,,
270346,PRUEBA ALERGIA LECHE,0,0,3.08,0.0,0.0,19.1268,,,
270347,PRUEBA ALERGIA MANI,0,0,3.08,0.0,0.0,19.1268,,,
270348,PRUEBA ALERGIA NARANJA,0,0,3.08,0.0,0.0,19.1268,,,
270349,PRUEBA ALERGIA PELO DE GATO,0,0,3.08,0.0,0.0,19.1268,,,
270350,PRUEBA ALERGIA PELO DE PERRO,0,0,3.08,0.0,0.0,19.1268,,,
270351,PRUEBA ALERGIA YEMA,0,0,3.08,0.0,0.0,19.1268,,,
270352,PRUEGA ALERGIA 2 (pruebas de alergia de antibióticos por cada reactivo usado),0,0,3.08,0.0,0.0,19.1268,,,
270353,PRUEGA ALERGIA 3 (pruebas de alegia  de anestésicos por cada medicamentos usado),0,0,3.08,0.0,0.0,19.1268,,,
270354,PRUEGA ALERGIA 4 (prueba de alergia de analgésicos por cada medicamento usado),0,0,3.08,0.0,0.0,19.1268,,,
270355,PRUEGA ALERGIA 5 (prueba de alergia de medios de contraste por cada medicamento usado),0,0,3.08,0.0,0.0,19.1268,,,
270356,SARAMPIÓN,0,0,2.84,0.0,0.0,17.6364,,,
270359,SERAMEBA (AMEBIASIS T.),0,0,2.47,0.0,0.0,15.338700000000001,,,
270361,VARICELA,0,0,2.84,0.0,0.0,17.6364,,,
280138,EPSTEIN BARR VIRUS,0,0,4.7,0.0,0.0,29.187,,,
,PATOLOGIA,,,,0.0,0.0,0.0,,,
280107,ADENOIDES,0,4.23,4.45,0.0,26.268300000000004,27.6345,,,
280007,AMIGDALAS,0,4.23,4.45,0.0,26.268300000000004,27.6345,,,
280022,AMPUTACIONES,0,7.7,8.1,0.0,47.817,50.300999999999995,,,
280003,APENDICE,0,4.23,4.45,0.0,26.268300000000004,27.6345,,,
280047,AUTOPSIA CLINICA ADULTO,0,21.71,22.85,0.0,134.8191,141.8985,,,
280046,AUTOPSIA CLINICA NINO,0,12.28,12.93,0.0,76.2588,80.2953,,,
280118,BCL-2 PROTEIN,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280059,BER. H2 - CD30,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280103,BIOPS.DE MAMA MICROCALCIFICADA,0,10.38,10.93,0.0,64.4598,67.8753,,,
280001,BIOPSIA OTROS TEJIDOS,0,4.05,4.26,0.0,25.150499999999997,26.4546,,,
280109,BIOPSIA DE CERVIX,0,4.62,4.87,0.0,28.6902,30.2427,,,
280095,BIOPSIA DE HIGADO,0,5.61,5.9,0.0,34.838100000000004,36.639,,,
280102,BIOPSIA DE MAMA CON ARPON,0,10.38,10.93,0.0,64.4598,67.8753,,,
280106,BIOPSIA DE MEDULA OSEA,0,7.82,8.23,0.0,48.562200000000004,51.1083,,,
280051,BIOPSIA DE MUSCULO,0,9.62,10.13,0.0,59.740199999999994,62.907300000000006,,,
280052,BIOPSIA DE NERVIO,0,9.62,10.13,0.0,59.740199999999994,62.907300000000006,,,
280097,BIOPSIA DE PROSTATA,0,7.82,8.23,0.0,48.562200000000004,51.1083,,,
280096,BIOPSIA DE PULMON,0,7.82,8.23,0.0,48.562200000000004,51.1083,,,
280098,BIOPSIA DE RiÑON,0,7.82,8.23,0.0,48.562200000000004,51.1083,,,
280044,BIOPSIA DIAGNOSTICA DE PIEL,0,2.19,2.3,0.0,13.5999,14.283,,,
280144,CARCINOMA DE CELULAS RENALES,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280018,CONGELACIONES,0,2.88,3.04,0.0,17.8848,18.8784,,,
280124,CRISTALES – PATOLOGIA,0,0.57,0.6,0.0,3.5397,3.726,,,
280085,CROMOGRANINA,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280030,CUNAS DE OVARIOS,0,4.62,4.87,0.0,28.6902,30.2427,,,
280054,ENUCLEACION DE OJO,0,9.62,10.13,0.0,59.740199999999994,62.907300000000006,,,
280041,FETO,0,5.79,6.09,0.0,35.9559,37.8189,,,
280008,FORMOLIZACION ADULTOS,0,10.49,11.04,0.0,65.1429,68.55839999999999,,,
280045,FORMOLIZACION NINOS,0,5.31,5.59,0.0,32.9751,34.7139,,,
280031,GANGLIOS LINFATICOS BENIGNOS+C406,0,5.74,6.04,0.0,35.6454,37.5084,,,
280114,GANGLIOS LINFATICOS TUMORALES,0,8.66,9.12,0.0,53.7786,56.6352,,,
280011,GASTRECTOMIA POR ULCERA,0,5.79,6.09,0.0,35.9559,37.8189,,,
280024,GASTRECTOMIA TUMORAL,0,8.66,9.12,0.0,53.7786,56.6352,,,
280035,GLOMUS CAROTIDO,0,8.66,9.12,0.0,53.7786,56.6352,,,
280005,HEMORROIDES,0,4.62,4.87,0.0,28.6902,30.2427,,,
280053,HERNIAS DISCALES,0,9.62,10.13,0.0,59.740199999999994,62.907300000000006,,,
280019,HISTEROLINFADECTOMIA,0,8.66,9.12,0.0,53.7786,56.6352,,,
280016,HUESOS,0,5.79,6.09,0.0,35.9559,37.8189,,,
280032,LIPOMAS,0,4.62,4.87,0.0,28.6902,30.2427,,,
280025,OTROS DE ALTA COMPLEJIDAD,0,8.66,9.12,0.0,53.7786,56.6352,,,
280017,OTROS DE MEDIANA COMPLEJIDAD,0,5.79,6.09,0.0,35.9559,37.8189,,,
280009,OTROS DE MENOR COMPLEJIDAD,0,4.62,4.87,0.0,28.6902,30.2427,,,
280055,OTROS DE NEUROPATOLOGIA,0,9.62,10.13,0.0,59.740199999999994,62.907300000000006,,,
280040,PLACENTA,0,5.79,6.09,0.0,35.9559,37.8189,,,
280108,POLIPOS NASALES Y CORNETES,0,4.62,4.87,0.0,28.6902,30.2427,,,
280100,PROSTATECTOMIA RADICAL REVISAR NOMBRE,,14,14.74,0.0,86.94,91.5354,,,
280105,PUNCION CON AGUJA FINA (PAAF),0,4.05,4.26,0.0,25.150499999999997,26.4546,,,
280029,QUISTE MAMARIO,0,4.62,4.87,0.0,28.6902,30.2427,,,
280034,RECEPTORES ESTROGENOS,0,5.79,6.09,0.0,35.9559,37.8189,,,
280111,RESECC.TUMOR MALIGNO TEJ.BL.,0,8.66,9.12,0.0,53.7786,56.6352,,,
280037,RESECCION COMPARTIMENTAL TEJ B,0,8.66,9.12,0.0,53.7786,56.6352,,,
280013,RESECCION DE PULMON,0,10.38,10.93,0.0,64.4598,67.8753,,,
280110,RESECCION INTESTINAL NO TUMORAL,0,5.74,6.04,0.0,35.6454,37.5084,,,
280012,RESECCION PARCIAL INTESTINAL,0,5.79,6.09,0.0,35.9559,37.8189,,,
280038,RESECCION RADICAL TUMOR ABDOMINAL,0,8.66,9.12,0.0,53.7786,56.6352,,,
280042,RESECCION TUMORES DE PIEL,0,5.74,6.04,0.0,35.6454,37.5084,,,
280033,RTU DE PROSTATA Y SUPRAPUBICA,0,8.16,8.59,0.0,50.6736,53.3439,,,
280006,SACOS HERNIARIOS,0,4.62,4.87,0.0,28.6902,30.2427,,,
280015,TIROIDECTOMIA NO TUMORAL,0,5.79,6.09,0.0,35.9559,37.8189,,,
280113,TIROIDECTOMIA P.TUMOR MALIGNO,0,8.66,9.12,0.0,53.7786,56.6352,,,
280077,TUMORECTOMIA + VACIAM.GANGLIOS,0,8.66,9.12,0.0,53.7786,56.6352,,,
280023,TUMORES CEREBRALES,0,9.62,10.13,0.0,59.740199999999994,62.907300000000006,,,
280010,UTERO CON ANEXOS,0,5.79,6.09,0.0,35.9559,37.8189,,,
280050,UTERO CON ANEXOS TUMORADOS,0,8.66,9.12,0.0,53.7786,56.6352,,,
280101,UTERO CON NEOPLASIA CERVICAL,0,10.38,10.93,0.0,64.4598,67.8753,,,
280014,UTERO SOLO,0,5.79,6.09,0.0,35.9559,37.8189,,,
280021,VACIAMIENTO GANGLIONAR,0,8.66,9.12,0.0,53.7786,56.6352,,,
280026,VARICES,0,4.62,4.87,0.0,28.6902,30.2427,,,
280004,VESICULA BILIAR,0,5.74,6.04,0.0,35.6454,37.5084,,,
,ENDOCRINOLOGIA,,,,0.0,0.0,0.0,,,
290032,17-BETA ESTRADIOL,0,1.11,1.17,0.0,6.8931000000000004,7.2657,,,
290048,ACTH,0,3.02,3.38,0.0,18.7542,20.9898,,,
290067,ANDROSTENEDIONA,0,3.28,3.45,0.0,20.3688,21.424500000000002,,,
290027,CORTISOL,0,2.16,2.27,0.0,13.4136,14.0967,,,
290062,CORTISOL / DEXAMETASONA,0,5.77,6.07,0.0,35.8317,37.694700000000005,,,
290015,CORTISOL URINARIO,0,2.89,3.05,0.0,17.9469,18.9405,,,
290087,CURVA DE INSULINA 3HRS,0,4.91,5.17,0.0,30.4911,32.1057,,,
290006,CORTISOL PM,0,2.16,2.27,0.0,13.4136,14.0967,,,
290003,DEHIDROEPIANDROSTERONA (DHEAS),0,2.78,2.93,0.0,17.2638,18.1953,,,
290009,ESTRIOL LIBRE,0,2.6,2.95,0.0,16.146,18.3195,,,
280065,ENOLASA,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
290030,FSH FOLICULO ESTIMULANTE,0,1.09,1.15,0.0,6.7689,7.1415,,,
290005,FT3,0,0.76,0.8,0.0,4.7196,4.968,,,
290002,FT4,0,0.76,0.8,0.0,4.7196,4.968,,,
280141,GALECTINA 3,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280142,GCDFP-15,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280156,HEPPAR-1,0,11.9,12.53,0.0,73.899,77.81129999999999,,,
280068,HMB – 45,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
290056,HGH / INSULINA,0,6.17,6.5,0.0,38.3157,40.365,,,
290047,HGH CLONIDINA,0,6.16,6.49,0.0,38.2536,40.3029,,,
280089,H.C.G – CORIONICA,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
290022,IGF-1,0,4.06,4.51,0.0,25.2126,28.007099999999998,,,
290023,IGFBP-3,0,4.06,4.51,0.0,25.2126,28.007099999999998,,,
290286,INDICE HOMA,0,1.93,2.03,0.0,11.985299999999999,12.6063,,,
290044,INSULINA,0,1.8,1.9,0.0,11.178,11.799,,,
290088,INSULINA 2PP,0,1.79,1.89,0.0,11.1159,11.736899999999999,,,
290092,PROCALCITONINA LAB. CLINICO,0,4.36,4.59,0.0,27.0756,28.503899999999998,,,
280125,INMUNOFLUORECENCIA DE PIEL,0,15.57,16.39,0.0,96.6897,101.78190000000001,,,
280123,INMUNOFLUORESCENCIA RENAL,0,17.93,18.88,0.0,111.3453,117.2448,,,
280087,KAPPA,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280082,KI – 67,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280058,L. 26 - CD20,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280088,LAMBDA,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
290031,LH HORMONA LUTEINIZANTE,0,1.09,1.15,0.0,6.7689,7.1415,,,
290046,LH-FSH/LH-RH,0,9.19,9.68,0.0,57.0699,60.1128,,,
280056,LCA - CD45,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280157,MELAN A,0,9.52,10.02,0.0,59.1192,62.224199999999996,,,
280150,MLH1,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280151,MSH2,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280143,P-63,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280091,P 53,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280122,P16INK4A,0,9.91,10.43,0.0,61.5411,64.77029999999999,,,
280093,PAPILOMA HUMANO VIRUS (HPV): detección por biología molecular,0,2.33,2.46,0.0,14.4693,15.2766,,,
290040,PARATHORMONA,0,2.98,3.14,0.0,18.5058,19.4994,,,
290050,PEPTIDO C,0,3.6,3.79,0.0,22.356,23.5359,,,
280160,PIN 4,0,9.52,10.02,0.0,59.1192,62.224199999999996,,,
280154,PLAP,0,1.38,1.45,0.0,8.569799999999999,9.0045,,,
280083,PROGESTERONA,0,1.38,1.45,0.0,8.569799999999999,9.0045,,,
280079,PROLACTINA,0,1.24,1.31,0.0,7.7004,8.1351,,,
280084,PROTEINA GLIOFIBRILAR ACIDA,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
280036,RECEPTORES ESTROGENICOS,,5.81,6.12,0.0,36.080099999999995,38.0052,,,
280043,S – 100,0,5.78,6.08,0.0,35.8938,37.7568,,,
280002,SYNAPTOPHYSINA,0,4.62,4.8668,0.0,28.6902,30.222827999999996,,,
280092,TdT,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
290065,TESTOSTERONA TOTAL,0,2.29,2.41,0.0,14.2209,14.9661,,,
290085,TIROGLOBULINA,0,2.51,2.78,0.0,15.587099999999998,17.2638,,,
290019,TIROGLOBULINA-IHQ,0,2.36,2.48,0.0,14.6556,15.4008,,,
290004,TSH,0,1.1,1.22,0.0,6.831,7.5762,,,
290053,TSH - PROLACTINA – TRH,0,7.23,7.61,0.0,44.8983,47.2581,,,
280129,FACTOR DE TRANSCRIPCION TIRODEA (TTF -1),0,3.01,3.17,0.0,18.6921,19.6857,,,
280057,UCHL. 1 CD45RO,0,8.94,9.41,0.0,55.517399999999995,58.4361,,,
280145,VILLIN,0,5.9,6.21,0.0,36.639,38.564099999999996,,,
209094,VIMENTINA,0,4.63,4.87,0.0,28.752299999999998,30.2427,,,
290054,VPH  (VIRUS DE PAPILOMA HUMANO),0,5.78,6.08,0.0,35.8938,37.7568,,,
280061,17 HIDROXICORTICOSTEROIDES,0,5.36,5.64,0.0,33.2856,35.0244,,,
290300,17 OH PROGESTERONA,0,2.47,2.6,0.0,15.338700000000001,16.146,,,
290302,ACIDO 5-HIDROXINDOLACETICO,0,2.57,2.85,0.0,15.9597,17.6985,,,
290304,ACIDO VANIL MANDELICO,0,2.5,2.77,0.0,15.525,17.2017,,,
290305,ALDOLASA,0,2.5,2.77,0.0,15.525,17.2017,,,
290307,CERULOPLASMINA,0,2.83,2.98,0.0,17.5743,18.5058,,,
290309,NT-PRO BNP (PEPTIDO NATRIURETICO),0,5.76,6.06,0.0,35.7696,37.6326,,,
290310,PYRILINkS D,0,5.51,5.8,0.0,34.217099999999995,36.018,,,
290420,ALDOSTERONA,0,5.56,6.17,0.0,34.5276,38.3157,,,
,GENETICA MOLECULAR,,,,0.0,0.0,0.0,,,
310019,ANALISIS DE ADN DE RESTO OSEO,0,0,130.67,0.0,0.0,811.4607,,,
310035,CARGA VIRAL PARA HEPATITIS C,0,0,38.55,0.0,0.0,239.39549999999997,,,
310034,HIV CARGA VIRAL,0,0,19.43,0.0,0.0,120.66029999999999,,,
